stage_gb,check_id,sub_category,description,stratum1,stratum_2,stratum_3,stratum_4,stratum_5,stratum_6,err_gb
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,12,condition_era,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,13,condition_occurrence,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,15,death,1,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,16,device_exposure,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,18,dose_era,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,19,drug_era,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,20,drug_exposure,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,24,measurement,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,26,note,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,28,observation,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,29,observation_period,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,30,payer_plan_period,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,32,procedure_occurrence,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,36,specimen,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,37,visit_detail,2,person_id,NULL,NULL,ERROR
CDM,C32,conformance-relation,Data relation check (foregin key): person_id,38,visit_occurrence,2,person_id,NULL,NULL,ERROR
CDM,C33,conformance-relation,Data relation check (foregin key): care_site_id,31,person,11,care_site_id,NULL,NULL,ERROR
CDM,C33,conformance-relation,Data relation check (foregin key): care_site_id,33,provider,6,care_site_id,NULL,NULL,ERROR
CDM,C33,conformance-relation,Data relation check (foregin key): care_site_id,37,visit_detail,10,care_site_id,NULL,NULL,ERROR
CDM,C33,conformance-relation,Data relation check (foregin key): care_site_id,38,visit_occurrence,10,care_site_id,NULL,NULL,ERROR
CDM,C34,conformance-relation,Data relation check (foregin key): location_id,2,care_site,4,location_id,NULL,NULL,ERROR
CDM,C34,conformance-relation,Data relation check (foregin key): location_id,31,person,9,location_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,13,condition_occurrence,10,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,16,device_exposure,11,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,20,drug_exposure,17,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,24,measurement,14,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,26,note,11,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,28,observation,12,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,31,person,10,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,32,procedure_occurrence,9,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,37,visit_detail,9,provider_id,NULL,NULL,ERROR
CDM,C35,conformance-relation,Data relation check (foregin key): provider_id,38,visit_occurrence,9,provider_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,13,condition_occurrence,11,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,16,device_exposure,12,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,20,drug_exposure,18,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,24,measurement,15,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,26,note,12,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,28,observation,13,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,32,procedure_occurrence,10,visit_occurrence_id,NULL,NULL,ERROR
CDM,C36,conformance-relation,Data relation check (foregin key): visit_occurrence_id,37,visit_detail,19,visit_occurrence_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,13,condition_occurrence,12,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,16,device_exposure,13,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,20,drug_exposure,19,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,24,measurement,16,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,26,note,13,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,28,observation,14,visit_detail_id,NULL,NULL,ERROR
CDM,C37,conformance-relation,Data relation check (foregin key): visit_detail_id,32,procedure_occurrence,11,visit_detail_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,36,specimen,10,disease_status_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,37,visit_detail,3,visit_detail_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,37,visit_detail,8,visit_detail_type_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,37,visit_detail,11,admitting_source_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,37,visit_detail,12,discharge_to_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,37,visit_detail,15,visit_detail_source_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,38,visit_occurrence,3,visit_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,38,visit_occurrence,8,visit_type_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,38,visit_occurrence,12,visit_source_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,38,visit_occurrence,13,admitting_source_concept_id,NULL,NULL,ERROR
CDM,C38,conformance-relation,Data relation check (foregin key): Concept_id,38,visit_occurrence,15,discharge_to_concept_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,2,care_site,1,care_site_id,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,2,care_site,2,care_site_name,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,2,care_site,3,place_of_service_concept_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,2,care_site,4,location_id,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,2,care_site,5,care_site_source_value,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,2,care_site,6,place_of_service_source_value,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,1,cdm_source_name,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,2,cdm_source_abbreviation,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,3,cdm_holder,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,4,source_description,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,5,source_documentation_reference,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,6,cdm_etl_reference,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,3,cdm_source,7,source_release_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,3,cdm_source,8,cdm_release_date,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,9,cdm_version,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,3,cdm_source,10,vocabulary_version,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,4,cohort,1,cohort_definition_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,4,cohort,2,subject_id,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,4,cohort,3,cohort_start_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,4,cohort,4,cohort_end_date,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,5,cohort_attribute,1,cohort_definition_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,5,cohort_attribute,2,subject_id,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,5,cohort_attribute,3,cohort_start_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,5,cohort_attribute,4,cohort_end_date,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,5,cohort_attribute,5,attribute_definition_id,NULL,NULL,ERROR
CDM,C41,conformance-value,violation for data type format: Related float,5,cohort_attribute,6,value_as_number,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,5,cohort_attribute,7,value_as_concept_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,10,concept_relationship,1,concept_id_1,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,10,concept_relationship,2,concept_id_2,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,10,concept_relationship,3,relationship_id,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,10,concept_relationship,4,valid_start_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,10,concept_relationship,5,valid_end_date,NULL,NULL,ERROR
CDM,C42,conformance-value,violation for data type format: Related length of varchar ,10,concept_relationship,6,invalid_reason,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,12,condition_era,1,condition_era_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,12,condition_era,2,person_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,12,condition_era,3,condition_concept_id,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,12,condition_era,4,condition_era_start_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,12,condition_era,5,condition_era_end_date,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,12,condition_era,6,condition_occurrence_count,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,13,condition_occurrence,1,condition_occurrence_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,13,condition_occurrence,2,person_id,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,13,condition_occurrence,3,condition_concept_id,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,13,condition_occurrence,4,condition_start_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,13,condition_occurrence,5,condition_start_datetime,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,13,condition_occurrence,6,condition_end_date,NULL,NULL,ERROR
CDM,C40,conformance-value,violation for data type format: Related Date or Datetime,13,condition_occurrence,7,condition_end_datetime,NULL,NULL,ERROR
CDM,C39,conformance-value,violation for data type format: Related Int,13,condition_occurrence,8,condition_type_concept_id,NULL,NULL,ERROR
